timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm)
494016672,43,4052.588934,-126.0128571,4901.626825,1904.01354
494018776,43,4360.873852,-2.165413534,4849.791109,2059.827742
494018050,43,3934.472354,-160.1361702,4910.981075,2030.782456
494016716,43,3939.643338,-83.12131716,5001.29548,1844.798897
494017393,43,4209.578243,-44.47651007,4724.164963,1967.534239
494020262,43,3939.640333,-57.24381625,4959.647767,1845.817278
494020276,43,4056.69034,-39.13582677,4878.396367,1861.747216
494017638,43,4027.586671,-134.670229,5139.091324,1985.38288
494020440,43,3948.727664,-41.76680672,4914.107097,1965.091178
494020764,43,4152.78943,-21.58506224,4800.589346,1836.692118
494021301,43,4180.880273,-24.25174825,4938.469375,2012.175434
494016192,43,4568.846868,-58.69565217,4895.410431,1937.201293
494015925,43,4755.817082,-22.08917197,5210.467593,2271.405676
494018701,43,4212.200122,-25.68888889,4816.026741,2056.312927
494021435,43,4018.417163,-95.09142857,4914.107097,2007.751855
494017364,43,4000.672578,-42.3,4969.880336,2077.724564
494017260,43,4008.290267,-63.52941176,4922.22823,2083.070044
494020940,43,4127.409114,-76.49282297,5251.437676,3216.156455
494016235,43,4033.047752,-25.68888889,5020.94136,1974.651081
494017845,43,4083.954722,-40.16363636,5037.487691,1999.509852
494021450,43,4058.1547,-1.959183673,4881.682277,1690.979381
494017518,43,4175.438921,-112.4391892,4998.933407,2067.811881
494017460,43,4094.183483,-45.18409091,4739.534257,2051.835631
494020071,43,3943.530505,-92.45,4867.630675,1904.01354
494019644,43,4408.778401,-111.5158028,4845.159026,2022.200111
494017860,43,4236.813932,-150.3275632,4805.381907,2001.152835
494018065,43,3931.841727,-110.7554077,4970.669206,1887.842466
494021162,43,4109.766001,-118.0843373,4938.469375,2030.234485
494020248,43,3661.955197,-44.57623318,5035.863601,1987.543254
494018895,43,4612.599793,-94.41702128,4940.867151,2236.085293
494018021,43,4094.117963,-123.5420168,4912.190745,2059.12671
494019952,43,3948.515156,-94.41702128,4890.758473,2014.394541
494017378,43,3864.24996,-83.12131716,4860.734928,1998.962791
494018419,43,4212.200122,-26.88372093,4711.374582,2096.419337
494018615,43,3817.735584,-63.52941176,4945.587604,1941.021127
494018095,43,4085.24944,-131.8520179,5002.083333,1975.184915
494018434,43,4518.077698,-100.39819,4905.520095,2111.3631
494016992,43,4099.629144,-1.68914956,4794.028823,1892.508926
494018375,43,4530.286762,-124.9419263,5045.730372,2820.37793
494018212,43,4060.634043,-160.1361702,4938.529569,2032.325174
494016873,43,3883.855399,-106.5024,4741.580542,3286.350479
494018865,43,4392.00061,-1.492227979,4767.792183,2000.816465
494017533,43,4245.245543,-150.3275632,4901.626825,2088.376686
494019042,43,4856.700662,-96.6095791,4918.362808,3141.842097
494019394,43,4273.957654,-9.947368421,5027.213616,2191.694024
494019248,43,4115.2225,-54.09015025,4971.458327,1934.482033
494020575,43,3995.119543,-126.9194245,4733.23536,1872.452446
494021229,43,4153.776722,-83.12131716,4925.079585,2800.213539
494020822,43,3994.282938,-41.94303797,4951.805187,1830.47658
494021243,43,3965.33763,-167.2116528,4967.515228,1913.530964
494020470,43,3968.328479,-96.6095791,5021.066572,1989.708333
494020648,43,3964.080101,-103.5209953,4931.530079,1971.907752
494016318,43,4463.563789,-25.06987952,5296.696276,3152.277029
494017830,43,3914.999209,-83.99474606,4944.76804,1891.2319
494020837,43,4403.343555,-1.959183673,4996.045948,2050.748278
494018360,43,4683.986692,-11.27556818,4723.410666,2030.066407
494019086,43,4115.166237,-118.0843373,5287.595322,1524.986572
494020116,43,3828.42489,-74.35813953,4830.000635,2048.475088
494016658,43,3864.100709,-38.75438596,4933.861037,2017.712255
494017406,43,4073.506419,-42.3901919,4765.470525,2085.562921
494020560,43,3856.023316,-46.55971897,4837.458519,2016.630662
494018687,43,4441.183156,-40.16363636,4900.659781,2063.272228
494015913,43,4010.571646,-136.9704969,4926.913269,2386.465026
494020174,43,4007.490572,-22.08917197,4843.060919,1972.518629
494019967,43,4340.117757,-77.10771704,5126.322481,2054.067431
494018110,43,4197.440737,-105.3227848,5108.525434,2812.257047
494017993,43,4117.555315,-129.1493411,5005.32898,1952.378542
494015962,43,4304.099651,-56.54450262,4978.55519,1866.423667
494019014,43,4767.202888,-107.0497573,4901.626825,1969.172031
494017290,43,3915.308519,-122.3425798,4712.875737,1929.066349
494016962,43,3690.211952,-73.11128049,4935.416233,1981.076193
494021419,43,4071.410696,-120.1757493,4913.325219,1844.004832
494021044,43,3809.469261,-43.88741722,5019.479134,2063.078969
494018242,43,4455.760059,-102.7222222,4862.186741,1957.22449
494021479,43,3914.539846,-115.6081258,4798.286537,2076.609606
494019234,43,4426.978003,-75.64826498,,
494019320,43,4678.688492,-22.56832972,4817.544389,2165.453333
494021509,43,4064.332117,-75.64826498,5017.892699,2061.948205
494021775,43,4618.534518,-83.8479021,4732.478163,2074.383275
494017082,43,3822.220115,-59.2321755,4820.603263,1863.822742
494019057,43,4141.608178,-43.40829694,5079.5639,2072.095576
494018183,43,3986.924562,-139.3507109,4849.791109,3224.915129
494018646,43,4474.205314,-24.36533958,4828.250159,1967.625642
494017948,43,4463.424096,-156.8,4867.630675,2118.676157
494015864,43,4828.448108,1942.43299,5315.794344,1401.616191
494017127,43,3990.836386,-150.3275632,4878.396367,1874.489935
494016805,43,3837.001736,-123.3692308,4826.718839,1961.925081
494019116,43,4127.728994,-60.90225564,4829.016183,2106.630429
494017593,43,4266.546231,-2.165413534,5066.773056,1952.378542
494017186,43,4188.257985,-148.1574803,4940.867151,2032.428147
494017890,43,4267.269297,-154.6520548,4776.899713,1945.954533
494020410,43,4061.47619,-140.4179104,4974.655334,1954.529331
494021405,43,3818.796764,-43.98451327,5006.026328,1977.858419
494017201,43,3785.717677,-38.75438596,4897.73973,1957.22449
494020852,43,3917.477841,-116.0644737,4862.186741,1933.759128
494016790,43,4000.688783,-41.07644628,4761.739765,1872.452446
494016147,43,4756.518737,-62.79069767,4612.210945,1955.067769
494016333,43,4297.363455,-24.19534884,5000.034488,2844.205728
494017904,43,4205.128358,-67.08074534,4735.508404,1995.686698
494017578,43,4183.419526,-150.3275632,5060.2749,1922.07113
494019145,43,3916.427584,-73.78615385,5090.995009,2039.131733
494018761,43,4447.629904,-74.82215289,5686.730045,1876.373737
494018448,43,4372.658466,-148.5473684,4976.994514,2188.078361
494016775,43,3760.982311,-45.18409091,4903.729408,2017.732394
494020705,43,3926.312317,-85.64464286,4984.807692,1984.843521
494021569,43,4103.416478,-25.68888889,5082.274836,1926.908557
494019335,43,4268.28455,-165.4411765,4942.426768,2192.297796
494019409,43,4710.682168,-25.68888889,4988.723488,2076.951381
494020618,43,4111.713289,,4950.239646,1912.909973
494019453,43,,,,1997.869565
494017623,43,4261.717092,-102.7222222,4942.426768,3214.682957
494017933,43,4265.244661,-42.3901919,4994.452313,2014.394541
494020455,43,3754.941697,-42.48076923,4937.750867,1786.617736
494017037,43,3843.672462,-10.61229947,4729.451799,1886.962754
494020882,43,3945.936174,-118.0843373,5080.692559,1875.847405
494018999,43,4062.381916,-95.09142857,4965.320563,2138.683418
494019219,43,4911.337611,,4994.215948,2142.13755
494020897,43,3965.956145,-79.53731343,4954.315578,1939.042623
494020970,43,3746.678571,-61.4800759,5901.146917,1852.977556
494019746,43,4282.250699,-8.742290749,4838.227468,1953.678764
494020395,43,3939.927571,-39.13582677,5080.692559,1842.7655
494018463,43,4399.040054,-42.3,4975.40769,2268.959778
494019731,43,4224.895887,-54.54545455,4820.64,2918.708562
494020499,43,4099.224437,-95.09142857,4787.569241,2027.499057
494019909,43,4251.127282,-54.09015025,4845.930425,2064.210974
494020086,43,3848.651144,-36.74861368,4825.188491,1951.304922
494017682,43,4183.739211,-12.25,4765.520724,1969.172031
494016348,43,4058.144778,-59.2321755,4947.111532,2244.67618
494015974,43,4030.210252,-25.06987952,5119.140722,2016.618548
494019895,43,4102.315071,-11.34,4946.330122,2197.63568
494018494,43,4971.307121,-139.4215116,4760.816327,1318.968294
494019468,43,4496.083714,-96.6095791,4989.507385,2177.302599
494017421,43,4124.890211,-44.47651007,5087.439265,1858.126146
494018404,43,4363.381725,-146.4280156,4839.7661,2228.773842
494019513,43,4405.794514,-123.1969274,4882.252806,1961.010224
494020204,43,4194.862897,-24.19534884,5057.222117,1922.07113
494019880,43,4122.60885,-72.66818182,4896.963051,2070.089207
494021494,43,4172.017111,-12.44200627,4924.294211,1758.966443
494017503,43,4327.289384,-150.3275632,4956.507756,3196.530821
494021376,43,3978.312403,0.655518395,4967.515228,1950.232481
494021539,43,4071.139007,-83.8479021,5153.697931,2101.989136
494021628,43,3932.062479,-1.750759878,5018.685791,2159.576934
494020160,43,3904.969866,-127.8391304,4829.016183,2015.160547
494019205,43,4288.698469,-10.8147139,4999.720516,1989.708333
494021286,43,3834.45011,-57.24381625,4910.981075,1897.198513
494019555,43,4290.878912,-68.06722689,4886.131378,1935.56882
494018198,43,4166.654643,-103.682243,4864.726634,1898.243802
494021029,43,4039.7405,-101.1610942,5033.004438,1884.744256
494017785,43,4074.781148,-85.64464286,5220.890929,1997.869565
494018672,43,4567.478131,-1.858064516,4926.651085,1953.678764
494019191,43,4063.145926,-79.53731343,4867.630675,1988.625204
494017474,43,4099.361897,-28.42622951,4918.362808,2028.592343
494017548,43,4048.726828,-63.52941176,4826.718839,1869.031861
494019071,43,4413.785507,-111.5158028,4805.971172,2027.25
494020676,43,4135.980858,-93.0965035,4782.228526,1906.120332
494019851,43,4032.981993,-112.7992327,4987.156432,1889.913604
494017653,43,4156.204518,-205.757503,4794.453427,1914.594332
494021831,43,4542.664521,288.6982759,5115.886858,3177.799517
494017349,43,3825.825535,-162.1972318,4744.622454,1969.718568
494020306,43,3844.736626,-38.6038835,5016.307267,1887.32539
494017742,43,4187.870649,-143.6628664,5139.091324,2135.813473
494021584,43,3878.474689,-99.05357143,4903.962045,1997.869565
494016436,43,4306.53657,-25.06987952,4937.750867,2061.948205
494021361,43,4151.898885,-96.6095791,5055.633794,3241.58896
494016744,43,4130.051609,-59.01639344,4724.164963,2002.141831
494017023,43,4015.855458,-118.0843373,4926.099733,1925.83147
494019292,43,4295.603524,-25.06987952,4869.165721,1980.002439
494018504,43,5031.162975,-149.7925311,5405.894912,2619.625506
494018124,43,4286.822628,-156.8,4989.507385,3342.246408
494015994,43,4307.582572,-76.24960254,5496.497799,1874.829099
494016304,43,4324.595982,-148.5473684,4839.7661,1337.582288
494016222,43,3909.828305,-81.56632653,4776.139424,3128.588673
494018272,43,4480.562093,-65.98778004,4849.791109,
494017875,43,4409.487902,-150.3275632,5103.732447,2038.103551
494020619,43,,-10.44473684,,
494020365,43,3886.256918,-101.9356815,5050.08251,2061.009868
494019029,43,4229.01013,-57.7540107,4744.424348,2180.645161
494017172,43,4047.598208,-100.39819,4881.481031,2076.609606
494016540,43,3785.596022,-129.1493411,5061.993082,1954.529331
494019263,43,4293.280699,-10.25581395,5070.431723,
494020335,43,3954.896066,-124.9419263,4799.821497,2070.498662
494020425,43,4120.233758,-97.03206997,4869.18717,2103.632302
494018390,43,3935.068136,-101.3150685,4878.396367,2041.981274
494016393,43,3986.710435,-133.8528073,5024.244462,1866.423667
494021673,43,3957.078413,-106.5024,4980.155216,2023.880609
494018821,43,4476.672264,-10.25581395,4991.07592,2082.704709
494019836,43,4107.305841,-94.41702128,4742.340654,2075.495843
494019454,43,4187.611848,-130.1017699,4963.768173,
494020808,43,4007.661121,-45.18409091,4852.32255,1950.232481
494015888,43,,29.72164948,5021.995284,2220.983351
494019483,43,4857.264487,-96.6095791,4750.4328,2192.297796
494021211,43,3812.250978,-60.90225564,4780.224303,2491.788319
494017245,43,3645.245692,-60.90225564,4845.930425,2055.375615
494019102,43,4431.125703,-98.46745562,4766.277637,2006.473282
494021643,43,3914.380041,-135.3669065,4997.6406,2040.270595
494018925,43,4276.681897,-71.15875371,4776.899713,2002.79852
494018286,43,4524.881097,-99.64670659,4785.967306,2054.614454
494017215,43,4063.714438,-24.19534884,4873.085014,2022.050255
494019983,43,3931.226896,-78.88322368,4883.79709,2134.66765
494018940,43,4430.831543,-23.1714922,4940.867151,
494016686,43,4121.662598,-81.56632653,5028.78413,1986.46248
494016481,43,3978.932367,-27.89276139,4828.250159,2784.002288
494016274,43,4212.555589,-150.3275632,4969.880336,2091.198055
494019629,43,3793.879495,0.599388379,4772.341603,1998.562658
494018716,43,4460.837532,-113.5904437,4802.349164,1965.354749
494021177,43,4200.000152,-107.3612903,5077.1607,1790.562793
494016207,43,4155.928039,-117.4553928,4933.735261,1842.957102
494021701,43,3811.893578,-147.1916558,4727.184564,2219.197156
494019160,43,4265.944735,-99.64670659,4944.76804,1945.421053
494019542,43,3770.292828,-41.94303797,4751.937292,1928.526448
494019922,43,4168.320025,-94.41702128,4935.416233,1982.689009
494018167,43,4067.46177,-62.79069767,4806.140692,3169.696937
494020926,43,3760.434496,-109.8415842,4849.791109,1900.337838
494017815,43,4212.555589,-45.18409091,4838.227468,2073.827438
494016701,43,3599.780964,-64.28571429,4961.441406,1449.684804
494017772,43,3913.142762,-87.68007313,4825.953544,1943.21066
494017668,43,4182.449923,-83.12131716,4849.01848,1898.243802
494015938,43,3548.639249,-73.11128049,5043.520052,2123.3262
494016730,43,4096.8717,-126.0128571,4755.702694,1971.907752
494020101,43,3854.637128,-82.97750865,4712.875737,3212.131042
494016022,43,4349.621245,-90.15225564,4883.79709,2045.134276
494018080,43,4218.911285,-133.65,4671.579622,1991.878135
494016377,43,3863.179571,-44.47651007,5046.915818,2019.878926
494021524,43,3939.779207,-87.68007313,5386.141016,1869.031861
494020691,43,3974.929327,-143.4510801,4903.183392,1930.077781
494018954,43,4339.664525,-43.40829694,4754.195817,3197.896213
494019791,43,4262.572454,-26.14070352,,
494021272,43,4352.506704,-95.09142857,5039.80526,1981.613507
494019233,43,,,4849.01848,2129.526626
494018836,43,4424.356353,-93.88434415,4887.95391,2214.257373
494018910,43,4450.876142,-41.94303797,4958.077264,1912.468776
494020027,43,4102.405731,-61.4800759,4972.318353,2034.626555
494021316,43,3945.11882,-87.68007313,5142.330077,2033.526757
494019424,43,4236.404347,-118.7200538,4856.912394,2103.683268
494021715,43,3960.822368,-25.68888889,4971.864273,2131.808465
494021331,43,4039.147131,-41.94303797,4909.419555,2008.685714
494020146,43,4064.659665,-23.1714922,4988.087926,3023.085452
494019659,43,4410.960244,-10.44473684,4795.539467,1938.291139
494018729,43,4281.371304,-25.68888889,4814.543389,1985.145734
494018153,43,4177.300708,-110.7554077,5017.099858,1869.031861
494016422,43,4525.217036,-153.8092643,4869.933607,3179.463024
494018969,43,4480.000163,-41.41875,5049.290464,1964.266814
494018566,43,4213.334818,-57.7540107,4808.642451,2128.443847
494020233,43,4021.536845,-91.93922652,4835.616818,2069.944905
494019527,43,4284.851977,-62.79069767,4879.938211,1974.101808
494017319,43,4065.970811,-40.00201207,4839.212333,1962.094553
494016570,43,3851.687922,-80.20234114,4753.007873,2124.97757
494015851,43,4531.169053,134.178499,5128.933129,1881.966587
494016510,43,3986.272251,-99.64670659,4965.15237,1791.176514
494016947,43,3989.479643,-9.427553444,4840.751033,1524.247423
494018806,43,4220.299008,-139.7227723,4764.764052,2086.751041
494016290,43,4280.728592,-101.1610942,,
494019584,43,4322.941093,-70.43478261,4916.454227,2023.880609
494017112,43,3817.649351,-125.8330956,4783.753228,2056.740899
494020662,43,3996.370167,-85.64464286,4917.237102,3233.915544
494016555,43,3622.612486,-80.74242424,5069.970461,1988.625204
494020749,43,3951.223924,-75.64826498,4855.981015,1990.020006
494019599,43,,,4920.371096,3243.014667
494019277,43,4046.864781,-122.3425798,4773.100684,2174.269006
494016008,43,3852.237354,-95.16071429,5010.766135,1997.70929
494020321,43,3781.237622,-94.41702128,4783.753228,1935.341151
494017067,43,3804.023856,-43.88741722,4940.087711,2169.07982
494019717,43,4571.308886,,4958.862391,1960.906375
494018227,43,4510.293106,-124.0632911,5034.288663,2832.625159
494020514,43,3893.479325,-33.91501976,4875.426718,1767.368362
494021760,43,4258.748705,-61.36363636,5129.399497,3061.952343
494017758,43,4026.175409,-154.6520548,4814.503164,1990.155917
494020189,43,3925.10515,-113.3791774,5004.448385,2019.878926
494021613,43,4056.904498,-11.27556818,5047.707118,2266.170648
494020381,43,3766.633696,-79.40562914,4977.780321,2013.931745
494019306,43,4803.347455,-35.50178571,4948.675095,2103.131522
494016585,43,3766.985475,-41.24688797,4828.250159,1945.421053
494021014,43,3906.924798,-23.48532731,4873.085014,1842.7655
494016525,43,3738.080991,-88.81666667,4899.293828,2069.944905
494018330,43,5046.471757,-22.6173913,4942.426768,2048.278385
494018550,43,4566.806775,-122.3425798,4883.79709,1977.953177
494021817,43,4132.151012,0.836285097,5261.689567,2281.217246
494018519,43,4489.235423,-11.57142857,5447.052558,2561.418968
494018271,43,,,,2061.009868
494016643,43,3659.570335,-62.79069767,4896.186618,1917.791539
494016495,43,4146.904622,-85.9516129,4942.426768,1897.198513
494020734,43,4226.415248,-115.6081258,5365.800604,2022.200111
494019220,43,,-92.45,,
494019439,43,4740.499476,-145.2972973,4897.73973,2225.136017
494016117,43,3916.994382,-9.947368421,5019.479134,1990.714165
494020291,43,4063.460565,-124.9419263,4896.963051,1992.964812
494018140,43,4069.309809,-65.19114688,4954.939241,1834.676543
494019761,43,4158.15349,-77.73257699,5185.815674,2054.252459
494018580,43,4270.762019,-162.1972318,4713.626673,1970.438948
494021346,43,3906.965272,-115.6081258,5131.012262,2100.847991
494019998,43,3974.31645,-41.41875,5240.314505,1816.07508
494020720,43,4142.955576,-10.78532609,4719.642789,1884.744256
494019498,43,4420.770992,-80.74242424,4784.984908,1937.201293
494029845,44,5210.466948,29.28926554,8515.983315,4257.818339
494030910,44,5568.987225,90.81551116,8433.60093,3821.158404
494027434,44,5559.45274,99.20947368,8537.014377,4266.130083
494031855,44,5485.306365,126.7322611,8236.976065,3946.765108
494026720,44,5331.315659,123.310532,8385.326531,4730.427616
494026153,44,5384.510683,250.1374046,8235.533785,2439.43134
494028536,44,5594.716632,210.9682702,8430.986671,4782.114327
494026850,44,5711.257395,194.9848156,8449.320596,4638.717395
494030953,44,5417.09046,29.82853855,8726.037219,3989.77863
494030588,44,5374.071907,153.0925714,8392.54824,3997.888763
494026515,44,5341.125241,72.51578947,8513.357247,4852.789119
494027893,44,5207.094222,127.7491564,8781.008383,4600.752721
494031040,44,5493.21588,199.9185257,9081.271718,3809.07024
494030231,44,5531.216455,125.9079823,8481.886312,4216.052344
494031414,44,5462.690431,201.9955056,7861.489603,3659.53765
494031576,44,5569.128347,47.43916914,8002.053216,3530.050082
494026792,44,5633.698623,210.108053,8401.948461,4647.275568
494029283,44,5398.86889,353.24052,8107.103298,4975.62233
494031590,44,5633.698623,36.06393606,7790.805485,3603.992977
494026821,44,5602.385881,205.7045908,8374.343146,4378.367637
494028141,44,5668.385326,126.4688196,8288.928312,4092.29489
494025847,44,5614.611045,45.98540146,8879.748463,4756.623312
494027024,44,5529.014577,98.48380355,8445.001667,4382.663907
494027069,44,5545.181287,90.39064327,8429.244731,4780.539909
494027420,44,5650.025401,85.39668508,8530.024146,3833.495578
494030036,44,5507.291425,114.1029056,8637.122066,4164.075035
494026750,44,5697.378489,80.25337487,8430.986671,4741.362171
494026894,44,5532.06698,194.9848156,8522.192196,4607.65871
494028785,44,5611.759059,146.8815789,8470.371535,2808.764676
494026284,44,5496.962319,425.3486778,8108.790344,4751.03576
494028023,44,5617.465932,141.1548999,7807.2374,4024.395069
494032042,44,5645.985882,21.97225725,8183.321108,4156.622132
494026764,44,5595.67414,292.5936255,8506.302465,4851.42836
494030528,44,5670.324893,100.1088083,8335.558391,4162.110849
494027731,44,5801.896082,230.5227273,8786.064914,2162.335393
494031765,44,5373.124934,189.2708907,9086.722117,3732.25818
494031694,44,5565.282928,98.48380355,7805.626295,3796.503711
494026807,44,5568.988679,214.2577963,8428.374032,4441.51717
494031128,44,5589.989712,18.7961165,9005.276611,3954.396739
494029167,44,5473.975039,92.0047619,8458.45329,3956.69542
494029181,44,5519.548707,32.2,8651.87523,3869.705189
494032101,44,5540.67514,73.63539192,8259.761641,4000.626589
494027377,44,5557.627741,119.1699895,8288.928312,4185.80408
494032001,44,5554.291878,94.72261307,8996.413312,3982.960666
494029042,44,5621.276967,64.63746631,8319.091807,4221.301887
494030968,44,5543.493388,124.5274123,8728.714739,3864.972328
494027187,44,5543.320901,153.443299,8286.777442,4439.119227
494032087,44,5484.85535,114.7161616,8563.603439,3820.885672
494026836,44,5528.066529,153.8708087,8299.755272,4909.274895
494026197,44,5568.987225,218.2310571,8018.011966,4892.228801
494027568,44,5658.707359,140.2680628,8091.111296,4329.056285
494031899,44,5615.562352,200.8927875,8231.242209,3744.606414
494029758,44,5503.530898,108.3321839,8973.782214,2087.056007
494030573,44,5390.399338,79.69280206,8376.939037,4569.091632
494025877,44,5487.199482,231.5910112,8686.980724,4830.538032
494031384,44,5389.122586,152.0499432,8249.798257,3934.658311
494025935,44,5275.186699,144.4675926,8292.963993,4656.454661
494029917,44,5489.093906,21.3007335,8745.710596,3882.827379
494027656,44,5518.625651,83.82212581,8324.284748,4061.14326
494025667,44,5466.779593,2504.08647,10424.0174,4516.17903
494025995,44,5561.483187,290.3303651,7962.655172,4867.66896
494029860,44,5607.012181,62.69059656,8745.710596,4167.313041
494029992,44,5512.05623,30.63947991,8696.842105,4153.151102
494026529,44,5504.296521,166.8716578,8445.822275,4046.518535
494028433,44,5263.180847,99.84004237,8539.585403,4757.468633
494031971,44,5680.354413,140.710084,8380.76099,4979.259295
494031840,44,5635.614521,241.4394495,8558.913683,3845.571037
494029075,44,5629.870732,129.3496583,7391.087381,5002.916855
494029772,44,5517.659422,53.40868597,8617.858981,4008.767807
494031188,44,5347.52222,107.1011364,8773.832891,3992.899466
494026079,44,4948.402376,435.0588235,7698.81896,4058.993692
494030780,44,4847.455759,58.70379437,8781.693303,3890.41901
494028580,44,5457.065557,173.8280543,8236.122669,3910.571642
494029725,44,5401.697991,95.2946979,8966.113688,3935.303616
494026328,44,5607.960914,180.3169509,8453.761993,4894.421626
494028258,44,5465.507219,240.2284382,8145.202887,4277.149877
494031620,44,5455.193172,102.4445652,8973.091303,3685.453526
494028925,44,,,,4382.560098
494029520,44,5352.149706,179.3390805,8696.234721,4643.977289
494029874,44,5310.429119,50.16841004,8808.021329,1591.884862
494029888,44,5507.349898,104.4889135,8725.145077,4295.574745
494026039,44,5081.024569,281.5552677,8265.808368,4615.774541
494026384,44,5348.620242,189.2378947,8418.69325,4868.318044
494031884,44,5717.418136,191.0250232,8485.346194,3713.93918
494032115,44,5281.674104,-42.36837456,8066.272439,3893.943071
494032057,44,5697.696065,266.8156222,8180.025965,4142.097038
494031011,44,5662.163492,89.76074332,8630.743029,3810.753683
494026544,44,5374.071907,88.73019518,8626.362609,4414.231399
494031914,44,5409.256778,152.2195122,8467.831856,3616.663395
494026067,44,5650.025401,423.0062556,7846.656604,4692.314899
494025965,44,5692.563953,318.8662533,7858.782294,4862.243359
494026660,44,5623.585139,153.443299,7671.253686,3998.858589
494028301,44,5629.870732,239.2707692,8372.375533,4165.385523
494029313,44,5708.345964,141.1548999,8198.834553,4162.765372
494026167,44,5639.45023,354.679803,8294.083653,4749.797282
494026926,44,5719.035751,186.1035197,8552.086075,4233.636732
494030141,44,5306.232155,146.4,8710.89558,1981.589076
494030810,44,5368.024649,53.76793722,8481.016108,4599.522003
494028374,44,4879.511205,228.763596,8058.769908,4396.308077
494029801,44,5422.790939,12.95641345,,
494027084,44,5275.177408,166.8716578,8634.420446,4169.754401
494029196,44,5456.129204,54.81257143,8599.270748,4113.608082
494028743,44,5458.002231,56.82582938,6871.931338,4161.456532
494031369,44,5727.998822,63.72147996,8772.37481,4638.216551
494030306,44,5421.70861,39.41048035,8496.707164,4614.123745
494028287,44,5307.142784,102.4445652,8283.323539,4785.533786
494027232,44,5662.685386,136.4114053,8461.587576,4032.935744
494030750,44,5335.528123,96.84711779,8340.771917,4103.53803
494025776,44,5430.30303,244.7656396,8957.085023,4707.523546
494026370,44,5511.929451,272.996888,8220.960654,4032.654402
494027980,44,5465.507219,388.7365328,8115.55566,4240.4776
494031517,44,5495.969155,171.2678375,8206.990733,3830.624476
494031281,44,5362.730215,101.6709817,8116.406437,3915.971102
494029800,44,,,8566.714417,5078.29372
494025950,44,5483.414554,264.5247225,8015.487933,4861.834411
494031708,44,5448.227936,94.43787575,7867.540895,3846.209552
494027537,44,5336.451523,31.92241379,8428.320615,4230.537428
494030320,44,5616.513981,80.50416667,8689.60839,1548.289933
494025721,44,5471.920069,574.5438806,6659.58201,1942.897862
494025980,44,5654.845419,293.9954914,7624.832543,4868.208038
494029297,44,5662.685386,208.573903,8134.314037,4811.232667
494026587,44,,,,4079.664241
494028983,44,5710.7053,139.3484663,8167.251327,4807.711163
494027775,44,5758.028919,92.40098039,8841.788745,3871.731022
494026616,44,5609.859343,250.0418006,8201.406064,4087.142241
494027332,44,5712.228533,138.2414861,8317.992676,3985.488139
494030216,44,5418.106427,140.8580442,8759.175203,4181.365114
494028896,44,5094.817711,47.31323722,8817.569911,4740.394453
494026137,44,5697.378489,294.0580581,8180.879028,4239.213362
494027965,44,5703.052764,255.5009747,8168.101728,4252.48438
494027641,44,5727.035324,88.02277904,8163.851493,4203.866518
494026093,44,5621.651307,375.3509075,7711.859517,4094.695652
494025817,44,5479.279817,189.8373812,7935.737398,4854.080691
494031605,44,5633.698623,139.2474012,8455.449637,3880.614416
494027296,44,5675.556006,128.7630385,8211.450883,4762.892424
494029015,44,5581.345852,113.553012,8454.757488,4928.718566
494031751,44,5293.764571,255.7521866,,
494027449,44,5465.507219,131.4456019,8509.827466,4187.128282
494027391,44,4449.996445,145.7627856,8547.583141,4330.410385
494028186,44,5633.698623,31.41939394,8148.587203,3812.514553
494031810,44,5664.072838,107.8528015,8889.439493,4112.990237
494032015,44,5767.027356,-0.198984772,8081.670251,3981.011419
494030647,44,5698.280335,52.87872106,8439.988594,3916.870731
494027995,44,5253.425492,320.2760314,7761.889724,4241.225594
494030021,44,5384.615385,41.11617312,8617.858981,4437.596899
494031487,44,5084.082965,148.5099778,8393.917567,3619.313677
494027790,44,5352.375636,50.16841004,9123.333725,3927.917731
494031869,44,5339.254771,263.4654709,8459.111123,3758.447559
494031472,44,5812.647574,43.33733493,7966.563885,3609.466055
494031458,44,5539.512367,194.0118153,7859.838723,3799.818071
494028566,44,5652.916425,150.3434343,8367.031273,4191.105921
494027317,44,5570.899794,181.8473193,8310.256421,3935.626673
494028940,44,5370.740014,86.83595506,8106.194497,4726.944124
494027849,44,5660.640307,114.0251004,8452.147458,4084.986438
494030895,44,5401.308991,93.11325301,8319.344895,3742.309462
494027950,44,5638.131402,281.1634615,8451.152002,4026.656106
494028246,44,5681.315068,146.4,8142.679344,3824.274985
494029535,44,5281.674104,40.83710407,8398.876891,3883.126777
494026910,44,5603.346015,178.5183066,9103.395139,4865.997243
494031223,44,5433.125433,307.8762984,7986.687822,3750.301736
494028360,44,5691.748068,116.4810256,8209.851247,3923.559669
494026778,44,5555.647502,158.8849287,8330.679218,4805.996328
494029270,44,5210.277077,238.8366165,8240.689587,4078.684689
494031267,44,5434.066886,280.3091603,7902.660113,3694.173913
494028610,44,5575.635061,39.97785161,8221.816469,4057.002548
494027464,44,5674.597297,158.8849287,8231.497208,4590.098663
494029328,44,5364.612598,119.1699895,7985.847295,4238.397926
494029578,44,5677.474396,114.7978076,8406.664846,3867.77104
494028669,44,5663.118004,68.13296703,8452.02182,4120.980723
494031399,44,5629.870732,216.9642105,8245.519759,3597.686912
