relative time,X Position (meters),Y Position (meters),AP1 FTM,AP1 RSSI,AP2 FTM,AP2 RSSI,AP3 FTM,AP3 RSSI,AP4 FTM,AP4 RSSI,AP5 FTM,AP5 RSSI,AP6 FTM,AP6 RSSI,AP7 FTM,AP7 RSSI,AP8 FTM,AP8 RSSI
82.54,-1.63,0.4,200967,-52,351253,-75,249170,-62,253474,-69,138255,-41,292375,-61,223188,-69,137687,-41
82.55,-1.63,0.4,200965,-52,349026,-75,249167,-62,253471,-69,138256,-41,292375,-61,223191,-69,137687,-41
82.57,-1.63,0.4,200961,-52,345652,-75,249162,-62,253463,-69,138256,-41,292375,-61,223196,-69,137687,-41
82.58,-1.63,0.4,200960,-52,338535,-75,249159,-62,253459,-69,138257,-41,292375,-61,223199,-69,137687,-41
82.6,-1.63,0.4,200956,-52,349963,-75,249154,-62,253452,-69,138258,-41,292375,-61,223204,-69,137687,-41
82.62,-1.63,0.4,200952,-52,343937,-75,249148,-62,253444,-69,138258,-41,292375,-61,223210,-69,137687,-41
82.63,-1.63,0.4,200950,-52,340665,-75,249145,-62,253441,-69,138259,-41,292375,-61,223213,-69,137687,-41
82.64,-1.63,0.4,200948,-52,330106,-76,249143,-62,253437,-69,138259,-41,292375,-61,223215,-69,137687,-41
82.65,-1.63,0.4,200947,-52,332424,-75,249140,-62,253433,-69,138260,-41,292375,-61,223218,-69,137687,-41
82.67,-1.63,0.4,200942,-52,344783,-75,249134,-62,253426,-69,138261,-41,292375,-61,223224,-69,137687,-41
82.68,-1.63,0.4,200941,-52,332641,-75,249132,-62,253422,-69,138262,-41,292375,-61,223226,-69,137687,-41
82.7,-1.63,0.4,200937,-52,332002,-76,249126,-62,253415,-69,138263,-41,292375,-61,223232,-69,137687,-41
82.72,-1.63,0.4,200933,-52,338497,-76,249121,-62,253408,-69,138263,-41,292375,-61,223237,-69,137687,-41
82.73,-1.63,0.4,200931,-52,339249,-77,249118,-62,253404,-69,138264,-41,292375,-61,223240,-69,137687,-41
82.74,-1.63,0.4,200930,-52,329539,-76,249115,-62,253400,-69,138264,-41,292375,-61,223243,-69,137687,-41
82.75,-1.63,0.4,200928,-52,326996,-75,249112,-62,253397,-69,138265,-41,292375,-61,223246,-69,137687,-41
82.77,-1.63,0.4,200924,-52,340288,-76,249107,-62,253390,-69,138265,-41,292375,-61,223251,-69,137687,-41
82.79,-1.63,0.4,200921,-52,330373,-75,249102,-62,253382,-69,138266,-41,292375,-61,223256,-69,137687,-41
82.8,-1.63,0.4,200919,-52,332982,-75,249099,-62,253378,-69,138267,-41,292375,-61,223259,-69,137687,-41
82.83,-1.63,0.4,200914,-52,328719,-76,249090,-62,253367,-69,138268,-41,292375,-61,223268,-69,137687,-41
82.84,-1.63,0.4,200912,-52,339653,-76,249087,-62,253363,-69,138269,-41,292375,-61,223271,-69,137687,-41
82.85,-1.63,0.4,200910,-52,331867,-75,249085,-62,253360,-69,138269,-41,292375,-61,223273,-69,137687,-41
82.87,-1.63,0.4,200905,-52,343265,-75,249080,-62,253353,-69,138270,-41,292375,-61,223278,-69,137687,-41
82.88,-1.63,0.4,200904,-52,347791,-76,249077,-62,253349,-69,138271,-41,292375,-61,223281,-69,137687,-41
82.89,-1.63,0.4,200902,-52,339492,-76,249074,-62,253345,-69,138271,-41,292375,-61,223284,-69,137687,-41
82.9,-1.63,0.4,200900,-52,340680,-75,249071,-62,253342,-69,138272,-41,292375,-61,223287,-69,137687,-41
82.92,-1.63,0.4,200896,-52,343611,-75,249065,-62,253334,-69,138272,-41,292375,-61,223293,-69,137687,-41
82.93,-1.63,0.4,200895,-52,347851,-76,249062,-62,253330,-69,138273,-41,292375,-61,223296,-69,137687,-41
82.94,-1.63,0.4,200893,-52,328496,-75,249059,-62,253326,-69,138273,-41,292375,-61,223299,-69,137687,-41
82.95,-1.63,0.4,200891,-52,304673,-75,249057,-62,253323,-69,138274,-41,292375,-61,223301,-69,137687,-41
82.96,-1.63,0.4,200889,-52,329591,-76,249054,-62,253319,-69,138274,-41,292375,-61,223304,-69,137687,-41
82.97,-1.63,0.4,200887,-52,343428,-75,249051,-62,253316,-69,138275,-41,292375,-61,223307,-69,137687,-41
82.98,-1.63,0.4,200885,-52,336113,-76,249049,-62,253312,-69,138275,-41,292375,-61,223309,-69,137687,-41
82.99,-1.63,0.4,200884,-52,345258,-75,249046,-62,253308,-69,138276,-41,292375,-61,223312,-69,137687,-41
83,-1.63,0.4,200882,-52,342148,-76,249043,-62,253305,-69,138276,-41,292375,-61,223315,-69,137687,-41
83.02,-1.63,0.4,200878,-52,333131,-75,249038,-62,253297,-69,138277,-41,292375,-61,223321,-69,137687,-41
83.03,-1.63,0.4,200876,-52,334247,-75,249035,-62,253294,-69,138278,-41,292375,-61,223323,-69,137687,-41
83.05,-1.63,0.4,200873,-52,349284,-76,249029,-62,253286,-69,138279,-41,292375,-61,223329,-69,137687,-41
83.06,-1.63,0.4,200871,-52,345325,-76,249026,-62,253282,-69,138279,-41,292375,-61,223332,-69,137687,-41
83.08,-1.63,0.4,200867,-52,337001,-75,249021,-62,253275,-69,138280,-41,292375,-61,223337,-69,137687,-41
83.09,-1.63,0.4,200865,-52,338769,-75,249019,-62,253271,-69,138280,-41,292375,-61,223339,-69,137687,-41
83.1,-1.63,0.4,200863,-52,335947,-75,249016,-62,253268,-69,138281,-41,292375,-61,223342,-69,137687,-41
83.11,-1.63,0.4,200861,-52,332999,-76,249013,-62,253264,-69,138281,-41,292375,-61,223345,-69,137687,-41
86.77,-1.63,0.4,201077,-52,335016,-76,248002,-62,251916,-69,138450,-41,292375,-61,224357,-69,137687,-41
86.83,-1.63,0.4,210676,-52,335049,-76,247985,-62,251894,-69,138453,-41,292375,-61,224374,-69,137687,-41
86.84,-1.63,0.4,202833,-53,335055,-76,247983,-62,251890,-69,138453,-41,292375,-61,224376,-69,137687,-41
86.85,-1.63,0.4,201331,-52,335061,-76,247980,-62,251887,-69,138454,-41,292375,-61,224379,-69,137687,-41
86.86,-1.63,0.4,212687,-53,335066,-76,247977,-62,251883,-69,138454,-41,292375,-61,224382,-69,137687,-41
86.88,-1.63,0.4,212688,-52,335077,-76,247971,-62,251875,-69,138455,-41,292375,-61,224387,-69,137687,-41
86.89,-1.63,0.4,203020,-52,335082,-76,247969,-62,251872,-69,138455,-41,292375,-61,224390,-69,137687,-41
86.9,-1.63,0.4,213611,-52,335088,-76,247966,-62,251869,-69,138456,-41,292375,-61,224393,-69,137687,-41
86.91,-1.63,0.4,211923,-52,335093,-76,247963,-62,251865,-69,138457,-41,292375,-61,224396,-69,137687,-41
86.93,-1.63,0.4,210730,-53,335104,-76,247957,-62,251857,-69,138457,-41,292375,-61,224401,-69,137687,-41
86.94,-1.63,0.4,200770,-52,335110,-76,247954,-62,251853,-69,138458,-41,292375,-61,224404,-69,137687,-41
86.95,-1.63,0.4,211366,-52,335116,-76,247952,-62,251849,-69,138458,-41,292375,-61,224406,-69,137687,-41
86.96,-1.63,0.4,212430,-52,335121,-76,247949,-62,251846,-69,138459,-41,292375,-61,224409,-69,137687,-41
86.98,-1.63,0.4,201297,-53,335132,-76,247944,-62,251839,-69,138459,-41,292375,-61,224415,-69,137687,-41
86.99,-1.63,0.4,199820,-53,335138,-76,247941,-62,251835,-69,138460,-41,292375,-61,224418,-69,137687,-41
87,-1.63,0.4,199017,-52,335144,-76,247938,-62,251832,-69,138460,-41,292375,-61,224420,-69,137687,-41
87.01,-1.63,0.4,203288,-52,335149,-76,247935,-62,251828,-69,138461,-41,292375,-61,224423,-69,137687,-41
87.02,-1.63,0.4,201879,-53,335155,-76,247932,-62,251824,-69,138461,-41,292375,-61,224426,-69,137687,-41
87.03,-1.63,0.4,208809,-53,335160,-76,247930,-62,251820,-69,138462,-41,292375,-61,224429,-69,137687,-41
87.04,-1.63,0.4,203471,-53,335165,-76,247927,-62,251816,-69,138463,-41,292375,-61,224431,-69,137687,-41
87.05,-1.63,0.4,200188,-52,335171,-76,247924,-62,251813,-69,138463,-41,292375,-61,224434,-69,137687,-41
87.07,-1.63,0.4,209452,-53,335182,-76,247919,-62,251805,-69,138464,-41,292375,-61,224440,-69,137687,-41
87.08,-1.63,0.4,200947,-53,335188,-76,247916,-62,251802,-69,138464,-41,292375,-61,224443,-69,137687,-41
87.09,-1.63,0.4,198625,-53,335193,-76,247913,-62,251798,-69,138465,-41,292375,-61,224446,-69,137687,-41
87.1,-1.63,0.4,198797,-52,335198,-76,247911,-62,251795,-69,138465,-41,292375,-61,224448,-69,137687,-41
87.11,-1.63,0.4,201659,-53,335204,-76,247908,-62,251791,-69,138466,-41,292375,-61,224451,-69,137687,-41
87.13,-1.63,0.4,200188,-52,335215,-76,247902,-62,251783,-69,138466,-41,292375,-61,224456,-69,137687,-41
87.14,-1.63,0.4,202244,-52,335221,-76,247900,-62,251779,-69,138467,-41,292375,-61,224459,-69,137687,-41
87.15,-1.63,0.4,214250,-52,335226,-76,247897,-62,251776,-69,138467,-41,292375,-61,224462,-69,137687,-41
87.16,-1.63,0.4,214250,-53,335232,-76,247894,-62,251772,-69,138468,-41,292375,-61,224465,-69,137687,-41
87.17,-1.63,0.4,202829,-53,335237,-76,247891,-62,251768,-69,138468,-41,292375,-61,224468,-69,137687,-41
87.18,-1.63,0.4,202936,-52,335243,-76,247889,-62,251765,-69,138469,-40,292375,-61,224470,-69,137687,-41
87.19,-1.63,0.4,201103,-52,335248,-76,247886,-62,251761,-69,138469,-40,292375,-61,224473,-69,137687,-41
87.2,-1.63,0.4,202128,-52,335254,-76,247883,-62,251758,-69,138470,-40,292375,-61,224476,-69,137687,-41
87.22,-1.63,0.4,208199,-52,335265,-76,247878,-62,251750,-69,138470,-40,292375,-61,224481,-69,137687,-41
87.23,-1.63,0.4,200721,-52,335270,-76,247875,-62,251747,-69,138471,-40,292375,-61,224484,-69,137687,-41
87.24,-1.63,0.4,202377,-52,335275,-76,247871,-62,251743,-69,138471,-40,292375,-61,224487,-69,137687,-41
87.25,-1.63,0.4,204618,-53,335281,-76,247869,-62,251740,-69,138472,-40,292375,-61,224489,-69,137687,-41
87.26,-1.63,0.4,201750,-52,335287,-76,247866,-62,251736,-69,138473,-40,292375,-61,224492,-69,137687,-41
87.28,-1.63,0.4,201750,-53,335298,-76,247861,-62,251728,-69,138473,-40,292375,-61,224498,-69,137687,-41
87.29,-1.63,0.4,203616,-52,335303,-76,247858,-62,251724,-69,138474,-40,292375,-61,224501,-69,137687,-41
87.3,-1.63,0.4,212493,-52,335309,-76,247855,-62,251721,-69,138474,-40,292375,-61,224503,-69,137687,-41
87.31,-1.63,0.4,203274,-52,335314,-76,247852,-62,251718,-69,138475,-40,292375,-61,224506,-69,137687,-41
87.32,-1.63,0.4,199091,-52,335320,-76,247849,-62,251714,-69,138475,-40,292375,-61,224509,-69,137687,-41
87.33,-1.63,0.4,200954,-52,335325,-76,247847,-62,251710,-69,138476,-40,292375,-61,224511,-69,137687,-41
87.34,-1.63,0.4,202888,-52,335331,-76,247845,-62,251706,-69,138476,-40,292375,-61,224514,-69,137687,-41
87.35,-1.63,0.4,210339,-52,335336,-76,247841,-62,251702,-69,138477,-40,292375,-61,224517,-69,137687,-41
87.37,-1.63,0.4,214250,-52,335347,-76,247836,-62,251695,-69,138477,-40,292375,-61,224522,-69,137687,-41
87.38,-1.63,0.4,210134,-52,335353,-76,247833,-62,251692,-69,138478,-40,292375,-61,224525,-69,137687,-41
87.39,-1.63,0.4,204195,-52,335358,-76,247830,-62,251688,-69,138478,-40,292375,-61,224528,-69,137687,-41
87.4,-1.63,0.4,212064,-52,335363,-76,247828,-62,251684,-69,138479,-40,292375,-61,224531,-69,137687,-41
87.41,-1.63,0.4,203538,-52,335370,-76,247825,-62,251680,-69,138480,-40,292375,-61,224534,-69,137687,-41
87.43,-1.63,0.4,210008,-52,335381,-76,247819,-62,251673,-69,138480,-40,292375,-61,224539,-69,137687,-41
87.44,-1.63,0.4,203000,-52,335386,-76,247816,-62,251669,-69,138481,-40,292375,-61,224542,-69,137687,-41
87.45,-1.63,0.4,201750,-52,335392,-76,247814,-62,251666,-69,138481,-40,292375,-61,224544,-69,137687,-41
91.11,-1.63,0.4,203268,-52,337409,-76,246802,-62,250317,-69,138650,-40,292375,-61,225557,-69,137687,-41
91.12,-1.63,0.4,203272,-52,337414,-76,246800,-62,250314,-69,138650,-40,292375,-61,225559,-69,137687,-41
91.13,-1.63,0.4,203276,-52,337420,-76,246797,-62,250310,-69,138651,-40,292375,-61,225562,-69,137687,-41
91.14,-1.63,0.4,203280,-52,337425,-76,246794,-62,250307,-69,138651,-40,292375,-61,225565,-69,137687,-40
91.18,-1.63,0.4,203298,-52,337447,-76,246783,-62,250291,-69,138653,-40,292375,-61,225576,-69,137687,-40
91.19,-1.63,0.4,203302,-52,337453,-76,246781,-62,250288,-69,138654,-40,292375,-61,225578,-69,137687,-41
91.2,-1.63,0.4,203306,-52,337459,-76,246778,-62,250284,-69,138654,-40,292375,-61,225581,-69,137687,-41
91.21,-1.63,0.4,203310,-52,337464,-76,246775,-62,250281,-69,138655,-40,292375,-61,225584,-69,137687,-40
91.22,-1.63,0.4,203314,-52,337470,-76,246772,-62,250277,-69,138655,-40,292375,-61,225587,-69,144614,-40
91.24,-1.63,0.4,203322,-52,337481,-76,246767,-62,250270,-69,138656,-40,292375,-61,225592,-69,142118,-40
91.25,-1.63,0.4,203326,-52,337486,-76,246764,-62,250266,-69,138656,-40,292375,-61,225595,-69,144844,-40
91.26,-1.63,0.4,203330,-52,337492,-76,246761,-62,250262,-69,138657,-40,292375,-61,225598,-69,140056,-40
91.27,-1.63,0.4,203335,-52,337497,-76,246759,-62,250259,-69,138657,-40,292375,-61,225600,-69,149886,-40
91.28,-1.63,0.4,203339,-52,337503,-76,246756,-62,250255,-69,138658,-40,292375,-61,225604,-69,136959,-41
91.29,-1.63,0.4,203342,-52,337508,-76,246753,-62,250252,-69,138658,-40,292375,-61,225607,-69,137471,-41
91.3,-1.63,0.4,203347,-52,337514,-76,246750,-62,250247,-69,138659,-40,292375,-61,225609,-69,137687,-41
91.32,-1.63,0.4,203355,-52,337524,-76,246744,-62,250240,-69,138660,-40,292375,-61,225615,-69,149331,-40
91.33,-1.63,0.4,203359,-52,337530,-76,246742,-62,250237,-69,138660,-40,292375,-61,225617,-69,138296,-40
91.34,-1.63,0.4,203364,-52,337536,-76,246739,-62,250233,-69,138661,-40,292375,-61,225620,-69,149858,-40
91.35,-1.63,0.4,203368,-52,337541,-76,246737,-62,250229,-69,138661,-40,292375,-61,225622,-69,150187,-41
91.36,-1.63,0.4,203372,-52,337547,-76,246734,-62,250226,-69,138662,-40,292375,-61,225625,-69,150187,-40
91.37,-1.63,0.4,203376,-52,337552,-76,246731,-62,250222,-69,138662,-40,292375,-61,225628,-69,142464,-41
91.39,-1.63,0.4,203384,-52,337564,-76,246726,-62,250214,-69,138663,-40,292375,-61,225634,-69,144742,-41
91.4,-1.63,0.4,203388,-52,337569,-76,246723,-62,250211,-69,138663,-40,292375,-61,225637,-69,137687,-41
91.41,-1.63,0.4,203392,-52,337575,-76,246720,-62,250207,-69,138664,-40,292375,-61,225640,-69,140891,-40
91.42,-1.63,0.4,203397,-52,337580,-76,246717,-62,250203,-69,138664,-40,292375,-61,225642,-69,147602,-40
91.43,-1.63,0.4,203401,-52,337585,-76,246714,-62,250200,-69,138665,-40,292375,-61,225645,-69,137687,-41
91.44,-1.63,0.4,203405,-52,337591,-76,246711,-62,250196,-69,138665,-40,292375,-61,225648,-69,137687,-41
91.45,-1.63,0.4,203409,-52,337597,-76,246709,-62,250192,-69,138666,-40,292375,-61,225651,-69,149231,-41
91.47,-1.63,0.4,203418,-52,337607,-76,246703,-62,250185,-70,138666,-40,292375,-61,225656,-69,141460,-41
91.48,-1.63,0.4,203421,-52,337613,-76,246701,-62,250181,-70,138667,-40,292375,-61,225659,-69,151276,-40
91.49,-1.63,0.4,203426,-52,337619,-76,246697,-62,250177,-70,138668,-40,292375,-61,225662,-69,140246,-40
91.5,-1.63,0.4,203430,-52,337624,-76,246695,-62,250173,-70,138668,-40,292375,-61,225665,-69,148882,-41
91.51,-1.63,0.4,203434,-52,337630,-76,246692,-62,250170,-70,138669,-40,292375,-61,225667,-69,140591,-41
91.52,-1.63,0.4,203438,-52,337635,-76,246689,-62,250166,-70,138669,-40,292375,-61,225670,-69,138699,-41
91.54,-1.63,0.4,203447,-52,337646,-76,246684,-62,250159,-70,138670,-40,292375,-61,225675,-69,146861,-41
91.55,-1.63,0.4,203451,-52,337651,-76,246681,-62,250155,-70,138670,-40,292375,-61,225678,-69,138980,-41
91.56,-1.63,0.4,203455,-52,337657,-76,246678,-62,250152,-70,138671,-40,292375,-61,225681,-69,139351,-40
91.57,-1.63,0.4,203459,-52,337662,-76,246676,-62,250148,-70,138671,-40,292375,-61,225683,-69,147788,-40
91.58,-1.63,0.4,203463,-52,337668,-76,246673,-62,250144,-70,138672,-40,292375,-61,225686,-69,137687,-40
91.59,-1.63,0.4,203467,-52,337674,-76,246670,-62,250141,-70,138672,-40,292375,-61,225689,-69,137687,-41
91.6,-1.63,0.4,203471,-52,337679,-76,246667,-62,250137,-70,138673,-40,292375,-61,225692,-69,148304,-41
91.62,-1.63,0.4,203480,-52,337690,-76,246662,-62,250129,-70,138673,-40,292375,-61,225697,-69,139284,-41
91.63,-1.63,0.4,203484,-52,337696,-76,246659,-62,250126,-70,138674,-40,292375,-61,225700,-69,150168,-41
91.64,-1.63,0.4,203488,-52,337702,-76,246656,-62,250122,-70,138674,-40,292375,-61,225703,-69,138459,-41
91.65,-1.63,0.4,203492,-52,337707,-76,246653,-62,250119,-70,138675,-40,292375,-61,225706,-69,148423,-41
91.66,-1.63,0.4,203496,-52,337713,-76,246651,-62,250115,-70,138675,-40,292375,-61,225708,-69,140755,-40
91.67,-1.63,0.4,203500,-52,337718,-76,246648,-62,250111,-70,138676,-40,292375,-61,225711,-69,137687,-40
91.69,-1.63,0.4,203509,-52,337729,-76,246643,-62,250104,-70,138677,-40,292375,-61,225717,-69,137687,-41
91.7,-1.63,0.4,203513,-52,337734,-76,246640,-62,250100,-70,138677,-40,292375,-61,225720,-69,137687,-41
91.71,-1.63,0.4,203517,-52,337740,-76,246637,-62,250096,-70,138678,-40,292375,-61,225723,-69,138079,-41
91.72,-1.63,0.4,203521,-52,337745,-76,246634,-62,250093,-70,138678,-40,292375,-61,225725,-69,139250,-41
91.73,-1.63,0.4,203525,-52,337751,-76,246632,-62,250089,-70,138679,-40,292375,-61,225728,-69,139522,-41
91.74,-1.63,0.4,203530,-52,337756,-76,246628,-62,250085,-70,138679,-40,292375,-61,225731,-69,147792,-40
91.79,-1.63,0.4,203551,-52,337783,-76,246615,-62,250067,-70,138681,-40,292375,-61,225745,-69,137930,-41
91.8,-1.63,0.4,203554,-52,337789,-76,246612,-62,250064,-70,138682,-40,292375,-61,225748,-69,137687,-41
91.81,-1.63,0.4,203559,-52,337795,-76,246610,-62,250060,-70,138682,-40,292375,-61,225750,-69,138891,-41
95.43,-1.63,0.4,205060,-52,339790,-76,245610,-62,248726,-70,138849,-40,292375,-61,228396,-69,139082,-41
95.44,-1.63,0.4,205064,-52,339796,-76,245607,-62,248723,-70,138850,-40,292375,-61,237479,-68,139082,-41
95.45,-1.63,0.4,205068,-52,339802,-76,245603,-62,248719,-70,138850,-40,292375,-61,227631,-68,139081,-41
95.46,-1.63,0.4,205072,-52,339807,-76,245601,-62,248715,-70,138851,-40,292375,-61,236725,-68,139081,-41
95.47,-1.63,0.4,205076,-52,339812,-76,245598,-62,248711,-70,138851,-40,292375,-61,230363,-69,139080,-41
95.49,-1.63,0.4,205085,-52,339824,-76,245592,-62,248704,-70,138852,-40,292375,-61,240188,-68,139080,-41
95.51,-1.63,0.4,205093,-52,339835,-76,245587,-62,248697,-70,138853,-40,292375,-61,225592,-69,139079,-41
95.52,-1.63,0.4,205097,-52,339840,-76,245584,-62,248693,-70,138853,-40,292375,-61,226591,-68,139078,-41
95.53,-1.63,0.4,205101,-52,339845,-76,245581,-62,248690,-70,138854,-40,292375,-61,229178,-68,139078,-41
95.55,-1.63,0.4,205109,-52,339856,-76,245576,-62,248682,-70,138854,-40,292375,-61,231213,-68,139077,-41
95.56,-1.63,0.4,205114,-52,339862,-76,245573,-62,248678,-70,138855,-40,292375,-61,234321,-69,139077,-41
95.57,-1.63,0.4,205118,-52,339868,-76,245571,-62,248674,-70,138855,-40,292375,-61,226750,-69,139076,-41
95.58,-1.63,0.4,205122,-52,339873,-76,245568,-62,248671,-70,138856,-40,292375,-61,226873,-68,139075,-41
95.59,-1.63,0.4,205126,-52,339878,-76,245565,-62,248668,-70,138856,-40,292375,-61,230822,-68,139075,-41
95.6,-1.63,0.4,205130,-52,339884,-76,245562,-62,248663,-70,138857,-40,292375,-61,243159,-69,139074,-41
95.61,-1.63,0.4,205134,-52,339890,-76,245559,-62,248660,-70,138858,-40,292375,-61,233451,-69,139074,-41
95.62,-1.63,0.4,205139,-52,339895,-76,245557,-62,248656,-70,138858,-40,292375,-61,231438,-70,139073,-41
95.64,-1.63,0.4,205147,-52,339906,-76,245551,-62,248649,-70,138859,-40,292375,-61,229875,-68,139073,-41
95.65,-1.63,0.4,205151,-52,339912,-76,245548,-62,248645,-70,138859,-40,292375,-61,229875,-68,139072,-41
95.66,-1.63,0.4,205155,-52,339917,-76,245546,-62,248642,-70,138860,-40,292375,-61,240055,-68,139072,-41
95.67,-1.63,0.4,205159,-52,339922,-76,245543,-62,248638,-70,138860,-40,292375,-61,233235,-68,139071,-41
95.68,-1.63,0.4,205163,-52,339928,-76,245540,-62,248635,-70,138861,-40,292375,-61,234647,-68,139071,-41
95.71,-1.63,0.4,205176,-52,339945,-76,245532,-62,248624,-70,138862,-40,292375,-61,237149,-68,139070,-41
95.72,-1.63,0.4,205180,-52,339950,-76,245529,-62,248620,-70,138862,-40,292375,-61,238422,-68,139069,-41
95.73,-1.63,0.4,205184,-52,339956,-76,245527,-62,248616,-70,138863,-40,292375,-61,245693,-68,139069,-41
95.74,-1.63,0.4,205188,-52,339962,-76,245523,-62,248612,-70,138863,-40,292375,-61,246953,-68,139068,-41
95.76,-1.63,0.4,205196,-52,339973,-76,245518,-62,248604,-70,138864,-40,292375,-61,243999,-68,139067,-41
95.77,-1.63,0.4,205201,-52,339978,-76,245515,-62,248601,-70,138865,-40,292375,-61,240631,-68,139067,-41
95.78,-1.63,0.4,205205,-52,339983,-76,245513,-62,248598,-70,138865,-40,292375,-61,244237,-68,139066,-41
95.81,-1.63,0.4,205217,-52,340000,-76,245504,-62,248587,-70,138867,-40,292375,-61,234347,-69,139065,-41
95.83,-1.63,0.4,205225,-52,340011,-76,245499,-62,248579,-70,138868,-40,292375,-61,233828,-68,139064,-41
95.84,-1.63,0.4,205229,-52,340016,-76,245496,-62,248575,-70,138868,-40,292375,-61,240735,-68,139063,-41
95.86,-1.63,0.4,205238,-52,340027,-76,245490,-62,248568,-70,138869,-40,292375,-61,236835,-68,139062,-41
95.87,-1.63,0.4,205242,-52,340033,-76,245488,-62,248564,-70,138870,-40,292375,-61,240167,-68,139062,-41
95.88,-1.63,0.4,205246,-52,340038,-76,245485,-62,248561,-70,138870,-40,292375,-61,243937,-68,139062,-41
95.89,-1.63,0.4,205250,-52,340044,-76,245482,-62,248557,-70,138870,-40,292375,-61,245366,-68,139061,-41
95.9,-1.63,0.4,205255,-52,340050,-76,245479,-62,248553,-70,138871,-40,292375,-61,231966,-68,139061,-41
95.91,-1.63,0.4,205258,-52,340055,-76,245476,-62,248550,-70,138871,-40,292375,-61,240674,-69,139060,-41
95.92,-1.63,0.4,205263,-52,340060,-76,245474,-62,248546,-70,138872,-40,292375,-61,244567,-68,139060,-41
95.94,-1.63,0.4,205271,-52,340072,-76,245469,-62,248539,-70,138873,-40,292375,-61,243503,-69,139059,-41
95.97,-1.63,0.4,205284,-52,340088,-76,245460,-62,248527,-70,138874,-40,292375,-61,232762,-69,139057,-41
95.98,-1.63,0.4,205287,-52,340094,-76,245457,-62,248524,-70,138875,-40,292375,-61,237906,-68,139057,-41
95.99,-1.63,0.4,205292,-52,340099,-76,245454,-62,248520,-70,138875,-40,292375,-61,236513,-68,139056,-41
96.01,-1.63,0.4,205300,-52,340110,-76,245449,-62,248513,-70,138876,-40,292375,-61,236438,-68,139056,-41
96.02,-1.63,0.4,205304,-52,340115,-76,245446,-62,248509,-70,138876,-40,292375,-61,242280,-68,139055,-41
96.03,-1.63,0.4,205308,-52,340121,-76,245444,-62,248505,-70,138877,-40,292375,-61,234975,-68,139055,-41
96.04,-1.63,0.4,205312,-52,340126,-76,245441,-62,248502,-70,138877,-40,292375,-61,246598,-68,139054,-41
96.05,-1.63,0.4,205317,-52,340133,-76,245438,-62,248498,-70,138878,-40,292375,-61,232417,-69,139054,-41
96.06,-1.63,0.4,205321,-52,340138,-76,245436,-62,248495,-70,138878,-40,292375,-61,228865,-68,139053,-41
96.08,-1.63,0.4,205329,-52,340149,-76,245430,-62,248487,-70,138879,-40,292375,-61,231017,-69,139053,-41
96.09,-1.63,0.4,205333,-52,340154,-76,245427,-62,248483,-70,138880,-40,292375,-61,229896,-68,139052,-41
96.1,-1.63,0.4,205337,-52,340160,-76,245424,-62,248480,-70,138880,-40,292375,-61,232392,-68,139051,-41
